Min Leaf Split,Accuracy,SKlearn Accuracy,F1-Score,SKlearn F1-Score,Precision,SKlearn Presicion,Recall,SKlearn Recall,Fitting Time,SKlearn Fitting Time,Prediction Time,SKlearn Prediction Time,Tree Depth,SKlearn Tree Depth,Model Size,SKlearn Model Size
66,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.8293331099999705,0.0008121700000629061,0.0030375099999218947,0.00012292999981582397,5.2,5.3,1263.3,2702.1
67,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8320168499998545,0.0007834600000933278,0.0029932899999039362,0.00011606000007304828,5.2,5.3,1263.3,2702.1
68,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8323571299999457,0.0007906699998784461,0.0029849600001398357,0.0001208200001201476,5.2,5.3,1263.3,2702.1
69,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.8324302300001364,0.0007807399997545872,0.0029978200002005904,0.00011350999975547892,5.2,5.3,1263.3,2702.1
70,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.8265592899999319,0.0007786799997120397,0.0029443699997500515,0.00011491999994177604,5.2,5.3,1254.8,2687.7
71,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8270026099999086,0.0007727100004558451,0.0029584699999759324,0.00011080999993282604,5.2,5.3,1254.8,2687.7
72,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8283284599998296,0.0007793399998263339,0.002954679999857035,0.00012558999969769502,5.2,5.3,1254.8,2687.7
73,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8324450999996771,0.0007867699998314493,0.002947989999302081,0.00011557999987417133,5.2,5.3,1254.8,2687.7
74,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.8340400399998543,0.0007970200000272598,0.0029347300001973053,0.00012024999978166306,5.2,5.3,1254.8,2687.7
75,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8354641600000832,0.0007782900000165682,0.0029308200000741635,0.00010899999979301356,5.2,5.3,1254.8,2687.7
76,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8328484900004696,0.0007771500000671949,0.003072910000082629,0.00012096999998902901,5.2,5.3,1254.8,2687.7
77,0.9284886128364389,0.9284886128364389,0.9287707590183787,0.9288179071726151,0.8785492285492286,0.8754523624523625,0.9213333333333333,0.9255000000000001,0.8271945700003925,0.0007863700002417318,0.002972110000337125,0.00012096999980713009,5.2,5.3,1254.8,2687.7
78,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8305089899997256,0.0007834600000933278,0.0029681400001209113,0.00012304000010772144,5.2,5.3,1254.8,2687.7
79,0.9284886128364389,0.9299171842650104,0.9287707590183787,0.9302128387716284,0.8785492285492286,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.830617970000094,0.0007777900002110983,0.002977919999830192,0.00011162999999214662,5.2,5.3,1254.8,2687.7
