Min Leaf Split,Accuracy,SKlearn Accuracy,F1-Score,SKlearn F1-Score,Precision,SKlearn Presicion,Recall,SKlearn Recall,Fitting Time,SKlearn Fitting Time,Prediction Time,SKlearn Prediction Time,Tree Depth,SKlearn Tree Depth,Model Size,SKlearn Model Size
89,0.9213457556935818,0.9399378881987579,0.9225988580145765,0.9400174171067863,0.8383818523996499,0.910429382211991,0.9625,0.9211666666666666,0.03321077000000514,0.0005115700003443635,0.003318729999773495,0.00010159999983443413,6.4,5.4,1349.8,2530.1
90,0.9270600414078676,0.9442443064182194,0.9273740352409965,0.9444279652841303,0.8783097100032584,0.8969043638353984,0.9345000000000001,0.9503333333333334,0.03379564999977447,0.0004889399997409782,0.0034083599999576108,0.00010656000031303848,6.8,4.8,1358.2,2429.0
91,0.9256107660455488,0.9442028985507246,0.9264318246485017,0.9444880761737391,0.8584835585870069,0.9003185333185332,0.9418333333333335,0.946,0.034425459999874876,0.0005016800001612865,0.0034895199998572933,0.00010558000030869152,6.9,5.3,1400.6,2516.3
92,0.9370600414078675,0.918488612836439,0.9377543841372822,0.9193728348073742,0.8703870644043057,0.8574420137028833,0.9625,0.9293333333333331,0.03376626999997825,0.0005127399997945758,0.003350739999950747,0.00010234999972453806,6.7,5.1,1366.6,2558.9
93,0.9399171842650104,0.9328157349896481,0.940589557655094,0.9335757268662883,0.8841468990779336,0.8684305621914318,0.9588333333333334,0.9543333333333335,0.03338567999999213,0.0005067000001872657,0.0032729200001995196,0.00010071999968204181,6.5,5.4,1340.9,2486.9
94,0.9299171842650104,0.9456935817805384,0.9302867448187438,0.9456492412438176,0.8854209480896138,0.9111376883985581,0.9208333333333334,0.9335000000000001,0.032185109999772976,0.0005114200002935831,0.0031558599999698344,0.00011263000014878344,6.3,5.1,1306.5,2603.0
95,0.9385300207039338,0.9413250517598344,0.9390683243922844,0.9410931613774631,0.8853568740660196,0.9235547085764477,0.9550000000000001,0.9090000000000001,0.03174809999982244,0.0005261599999357713,0.0031144799995672656,0.0001143200002843514,5.9,4.8,1272.7,2530.7
96,0.9241821946169774,0.9327950310559008,0.9245768478225662,0.9329868430677764,0.8704928774928776,0.8956257828193313,0.9209999999999999,0.9209999999999999,0.031307480000214126,0.0005249599998933263,0.0030591399998229464,0.00011598000000958563,5.5,5.4,1263.7,2559.5
97,0.9299171842650104,0.9327950310559008,0.9303637688561064,0.9329986746779987,0.8817619901006998,0.8948830070765554,0.9291666666666666,0.9218333333333334,0.03598653999979433,0.0005401200000051176,0.0034564100000352483,0.00011804000023403205,6.7,5.0,1375.0,2428.7
98,0.9284679089026916,0.9385093167701865,0.9287075718543442,0.9383933863350791,0.8734366833677181,0.9180283900673706,0.9334999999999999,0.909,0.03565313000017341,0.0005166700004338054,0.0033795700004702668,0.00011125999990326818,6.9,5.3,1358.2,2588.3
99,0.9256314699792961,0.9285507246376813,0.9263926385862729,0.929476225769721,0.8602700447700448,0.8663926073926074,0.9461666666666668,0.9541666666666666,0.03162187999987509,0.0005078200001662481,0.0029585000000224683,9.958999999071239e-05,5.5,5.5,1272.6,2544.5
100,0.9299378881987579,0.9299378881987579,0.9303128709456349,0.9297149445994908,0.8818172995309427,0.897238836930741,0.925,0.9138333333333334,0.03674888000023202,0.0006229900000107591,0.0033678199999485512,0.00012277000059839337,6.8,5.4,1332.8,2559.2
101,0.9270600414078676,0.9327743271221532,0.9275313736191828,0.931948952452708,0.8780784415484565,0.9136377511377513,0.9208333333333332,0.8926666666666666,0.03475564000018494,0.0005616000002191867,0.0033457500001532027,0.00014796999967074952,5.9,5.7,1289.2,2603.0
102,0.929896480331263,0.9298757763975155,0.9306970277493896,0.9295897300530125,0.8597659747659747,0.9017015914842001,0.9543333333333335,0.9003333333333334,0.03508544999949663,0.0005588399997577653,0.0033559299996340996,0.0001467499998398125,6.7,4.8,1324.4,2400.5
103,0.9313250517598345,0.9414078674948241,0.93156563736135,0.9419369319049814,0.8862691422908814,0.8847106934933023,0.9209999999999999,0.9585000000000001,0.0332502300001579,0.0005629500004943111,0.003169819999857282,0.00012267000020074192,6.2,5.0,1298.1,2516.0
